📺通知📺,#genre# 
宇宙趣味知识,http://aldirect.corp-hls.huya.com/src/1099531840935-1099531840935-86814856853848064-2199063805326-10057-A-0-1.m3u8??
御所田南通,http://aldirect.corp-hls.huya.com/src/1099531840853-1099531840853-86814504666529792-2199063805162-10057-A-0-1.m3u8??
元气,http://aldirect.corp-hls.huya.com/src/1199542272202-1199542272202-5353232712155004928-2399084667860-10057-A-0-1.m3u8??
圆圈,http://aldirect.corp-hls.huya.com/src/1279524182148-1279524182148-16831526875070201856-2559048487752-10057-A-0-1.m3u8??
越哥说电影,http://aldirect.corp-hls.huya.com/src/94525224-2700236716-11597428386678439936-2112795098-10057-A-0-1.m3u8??
越南阿晴,http://aldirect.corp-hls.huya.com/src/1824002663-1824002663-7834031785401909248-3648128782-10057-A-0-1.m3u8??
越南鬼脚七,http://aldirect.corp-hls.huya.com/src/1199562430351-1199562430351-5439811302857900032-2399124984158-10057-A-0-1.m3u8??
云斑裸頰虾虎鱼锚参科,http://aldirect.corp-hls.huya.com/src/1099531840847-1099531840847-86814478896726016-2199063805150-10057-A-0-1.m3u8??
云儿,http://aldirect.corp-hls.huya.com/src/1199540113602-1199540113602-5343961595749859328-2399080350660-10057-A-0-1.m3u8??
渽民,http://aldirect.corp-hls.huya.com/src/2487318471-2487318471-10682951487681724416-4974760398-10057-A-0-1.m3u8??
在下李灿,http://aldirect.corp-hls.huya.com/src/2290122840-2290122840-9836002701622640640-4580369136-10057-A-0-1.m3u8??
炸大葱,http://aldirect.corp-hls.huya.com/src/1199579494020-1199579494020-5513099203162669056-2399159111496-10057-A-0-1.m3u8??
战斗联盟,http://aldirect.corp-hls.huya.com/src/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1.m3u8??
战争电影,http://aldirect.corp-hls.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8??
张小幺,http://aldirect.corp-hls.huya.com/src/1199566266725-1199566266725-5456288403723124736-2399132656906-10057-A-0-1.m3u8??
张颜齐,http://aldirect.corp-hls.huya.com/src/1099531742286-1099531742286-86391162625064960-2199063608028-10057-A-0-1.m3u8??
张医生,http://aldirect.corp-hls.huya.com/src/1394575537-1394575537-5989656323216637952-2789274530-10057-A-0-1.m3u8??
丈母娘来家,http://aldirect.corp-hls.huya.com/src/1199571716432-1199571716432-5479694717060907008-2399143556320-10057-A-0-1.m3u8??
昭君出塞,http://aldirect.corp-hls.huya.com/src/1448686638-1448686638-6222061732362190848-2789253842-10057-A-0-1.m3u8??
昭君出塞,http://aldirect.corp-hls.huya.com/src/1420736865-1420736865-6102018371396567040-2847687618-10057-A-0-1.m3u8??
照影刑侦组,http://aldirect.corp-hls.huya.com/src/1199596626578-1199596626578-5586682979469492224-2399193376612-10057-A-0-1.m3u8??
贞子重生,http://aldirect.corp-hls.huya.com/src/1099531752789-1099531752789-86436272666574848-2199063629034-10057-A-0-1.m3u8??
真相,http://aldirect.corp-hls.huya.com/src/1423787848-1423787848-6115122243602219008-2847699152-10057-A-0-1.m3u8??
真正的男人,http://aldirect.corp-hls.huya.com/src/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.m3u8??
甄子丹,http://aldirect.corp-hls.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.m3u8??
正经说电影,http://aldirect.corp-hls.huya.com/src/1199520938771-1199520938771-5261606323698532352-2399042000998-10057-A-0-1.m3u8??
郑州新东方烹饪学校,http://aldirect.corp-hls.huya.com/src/1199512905824-1199512905824-5227105079043031040-2399025935104-10057-A-0-1.m3u8??
政宗君DE情敌,http://aldirect.corp-hls.huya.com/src/1199603752921-1199603752921-5617290389594570752-2399207629298-10057-A-0-1.m3u8??
止戈电影,http://aldirect.corp-hls.huya.com/src/1199522933703-1199522933703-5270174491396276224-2399045990862-10057-A-0-1.m3u8??
志晟,http://aldirect.corp-hls.huya.com/src/2487318442-2487318442-10682951363127672832-4974760340-10057-A-0-1.m3u8??
致青春,http://aldirect.corp-hls.huya.com/src/1524439836-1524439836-6547419240339603456-3049003128-10057-A-0-1.m3u8??
智贤,http://aldirect.corp-hls.huya.com/src/1279513504026-1279513504026-16785664690297503744-2559027131508-10057-A-0-1.m3u8??
中国神话故事传说,http://aldirect.corp-hls.huya.com/src/1394575567-1394575567-5989656452065656832-2789274590-10057-A-0-1.m3u8??
中国通史,http://aldirect.corp-hls.huya.com/src/1099531752680-1099531752680-86435804515139584-2199063628816-10057-A-0-1.m3u8??
中?国?新?相?亲,http://aldirect.corp-hls.huya.com/src/1449574865-1449574865-6225876638278615040-2847699130-10057-A-0-1.m3u8??
周队长captain,http://aldirect.corp-hls.huya.com/src/1199548793445-1199548793445-5381241237569273856-2399097710346-10057-A-0-1.m3u8??
周润发,http://aldirect.corp-hls.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8??
周星驰吧,http://aldirect.corp-hls.huya.com/src/1199530535515-1199530535515-5302824025326616576-2399061194486-10057-A-0-1.m3u8??
周星星,http://aldirect.corp-hls.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.m3u8??
宙摸魚人,http://aldirect.corp-hls.huya.com/src/1099531840844-1099531840844-86814466011824128-2199063805144-10057-A-0-1.m3u8??
朱雀,http://aldirect.corp-hls.huya.com/src/1423782076-1423782076-6115097453050986496-2847687608-10057-A-0-1.m3u8??
主厨农国栋,http://aldirect.corp-hls.huya.com/src/1199539191412-1199539191412-5340000819859161088-2399078506280-10057-A-0-1.m3u8??
状王宋世杰,http://aldirect.corp-hls.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8??
赘婿,http://aldirect.corp-hls.huya.com/src/1099531752758-1099531752758-86436139522588672-2199063628972-10057-A-0-1.m3u8??
走哪吃哪,http://aldirect.corp-hls.huya.com/src/1199574150350-1199574150350-5490148315272052736-2399148424156-10057-A-0-1.m3u8??
嘴嘴,http://aldirect.corp-hls.huya.com/src/1590312690-1590312690-6830340993963786240-3180748836-10057-A-0-1.m3u8??
嘴嘴,http://aldirect.corp-hls.huya.com/src/1279529554188-1279529554188-16854599611183005696-2559059231832-10057-A-0-1.m3u8??
最后的人类,http://aldirect.corp-hls.huya.com/src/1199513804077-1199513804077-5230963046301564928-2399027731610-10057-A-0-1.m3u8??
最佳搭档,http://aldirect.corp-hls.huya.com/src/1448738224-1448738224-6222283292545122304-2789253866-10057-A-0-1.m3u8??
左左说电影,http://aldirect.corp-hls.huya.com/src/1259519394758-1259519394758-4698595566425210880-2519038912972-10057-A-0-1.m3u8??


▣香港频道▣_666,#genre#

凤凰中文,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1
凤凰资讯,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1
凤凰香港,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226251/index.m3u8
凤凰中文,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226248/index.m3u8
凤凰资讯,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226274/index.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226248/index.m3u8
凤凰资讯,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226274/index.m3u8
凤凰香港,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰香港,http://120.84.96.31:808/hls/81/index.m3u8
凤凰香港,http://120.84.96.62:808/hls/24/index.m3u8
凤凰香港,http://120.84.96.62:808/hls/24/index.m3u8?blog.ntnas.top
凤凰香港,http://120.84.96.161:808/hls/24/index.m3u8
凤凰香港,http://gxfrg007.8800.org:8282/tsfile/live/1065_1.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
翡翠台,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
翡翠台,http://120.84.96.28:808/hls/25/index.m3u8
翡翠台,http://27.36.62.163:9090/live/xgfeicui.m3u8
翡翠台,http://23.237.10.66:16106
明珠台,http://120.84.96.28:808/hls/26/index.m3u8
明珠台,http://qwas.eatuo.com:9901/tsfile/live/1014_1.m3u8
明珠台,http://27.36.62.163:9090/live/xgmingzhu.m3u8
星河台,http://gxfrg007.8800.org:8282/tsfile/live/1062_1.m3u8
J2台,https://j3.lhlh.app/mv.m3u8
J2台,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
无线新闻,http://23.237.10.66:16110
凤凰卫视中文台,http://182.150.115.26:8091/custom22.m3u8
凤凰卫视资讯台,http://182.150.115.26:8091/custom23.m3u8
星空卫视,http://182.150.115.26:8091/custom24.m3u8
V音乐台,http://182.150.115.26:8091/custom25.m3u8
星空卫视,http://120.84.96.28:808/hls/79/index.m3u8
星卫电影,http://50.7.220.74:8278/xingwei_movie/playlist.m3u8?tid=ME6E2875344228753442&ct=18392&tsum=c21fc395d9e540e48d429400b2fb0b05
赛马直击,http://gslb.cdn.hk.chinamobile.com/live/d2afb43f61464fc5a3d3b1b0a4c187a1/11a674a3cca94ceaafab4bd0e2ae634c-2.m3u8
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
香港32 0,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
香港32 1,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
香港有線新聞,http://61.10.2.140/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
香港有线财经,http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8
香港有线新闻 0,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
香港有线新闻 1,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
香港有线新闻 2,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
无线新闻台,https://pull-l3-cny.douyincdn.com/live/stream-112175tvb1202212212.m3u8
TVB无线新闻,http://radius.8866.org:800/hls/82/index.m3u8
TVB财经体育资讯,http://120.84.96.33:808/hls/86/index.m3u8
TVB财经体育资讯,https://p2.weizan.cn:443/1646497941/269664979080385265/live.m3u8?$1M1280x720
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
儒释道经,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
华丽台,http://23.237.10.66:16410
华丽台,http://23.237.10.66:16410
华丽台,http://23.237.10.66:16410

▣澳门频道▣_666,#genre#

莲花卫视,http://anren.live/HK/BiIOU11uLA.m3u8
莲花卫视,http://nettvpro.live/hls/lotustv.php
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

▣台湾频道▣_666,#genre#

东森新闻台,http://116.11.140.141:8181/tsfile/live/1201_1.m3u8
好莱坞电影,http://116.11.140.141:8181/tsfile/live/1203_1.m3u8
ELEVEN1,http://116.11.140.141:8181/tsfile/live/1204_1.m3u8
龙祥电影,http://116.11.140.141:8181/tsfile/live/1205_1.m3u8
凤凰香港,http://116.11.140.141:8181/tsfile/live/1207_1.m3u8
TVB星河,http://116.11.140.141:8181/tsfile/live/1206_1.m3u8
私人影院,http://116.11.140.141:8181/tsfile/live/1210_1.m3u8
八大戏剧,http://116.11.140.141:8181/tsfile/live/1208_1.m3u8
Z频道,http://116.11.140.141:8181/tsfile/live/1209_1.m3u8
八大娱乐台,http://116.11.140.141:8181/tsfile/live/1211_1.m3u8
东森亚洲台,http://116.11.140.141:8181/tsfile/live/1212_1.m3u8
AXN,http://116.11.140.141:8181/tsfile/live/1217_1.m3u8
ELEVEN2,http://116.11.140.141:8181/tsfile/live/1216_1.m3u8
ELEVEN2,http://183.239.193.55:2223/hls/4/index.m3u8
BOOM,http://116.11.140.141:8181/tsfile/live/1219_1.m3u8
东森电影,http://116.11.140.141:8181/tsfile/live/1222_1.m3u8
东森洋片,http://116.11.140.141:8181/tsfile/live/1218_1.m3u8
东森戏剧台,http://116.11.140.141:8181/tsfile/live/1223_1.m3u8
私人影院,http://116.11.140.141:8181/tsfile/live/1210_1.m3u8
八大娱乐,http://116.11.140.141:8181/tsfile/live/1211_1.m3u8
东森亚洲,http://116.11.140.141:8181/tsfile/live/1212_1.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
星衛電影台,http://23.237.10.66:16359
龙祥时代,https://epg.pw/stream/af3d4696a51795162a37751aa9540a4bb224ef256d6ade811cc8418030e666ae.m3u8
经典电影台,http://www.336699.live:1935/blocksix/4gtv-live021.stream/chunklist.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8 
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8 
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8 
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8 
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8 
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8 
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8 
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8 
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8 
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8 
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
莲花卫视,http://nettvpro.live/hls/lotustv.php
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
CNBC,http://live.cgtn.com/500/prog_index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
东森电影,http://120.84.96.130:808/hls/32/index.m3u8
东森洋片,http://120.84.96.130:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.130:808/hls/30/index.m3u8
私人影院,http://120.84.96.130:808/hls/85/index.m3u8
私人影院,http://120.84.96.28:808/hls/85/index.m3u8
私人影院,http://120.84.96.23:808/hls/85/index.m3u8
私人影院,http://120.84.96.72:808/hls/85/index.m3u8
私人影院,http://120.84.96.73:808/hls/85/index.m3u8
私人影院,http://120.84.96.87:808/hls/85/index.m3u8
私人影院,http://120.84.96.89:808/hls/85/index.m3u8
私人影院,http://120.84.96.96:808/hls/85/index.m3u8
私人影院,http://120.84.96.108:808/hls/85/index.m3u8
私人影院,http://120.84.96.113:808/hls/85/index.m3u8
私人影院,http://120.84.96.120:808/hls/85/index.m3u8
私人影院,http://120.84.96.133:808/hls/85/index.m3u8
Hallywood,http://120.84.96.28:808/hls/24/index.m3u8
Hallywood,http://120.84.96.23:808/hls/24/index.m3u8
Hallywood,http://120.84.96.72:808/hls/24/index.m3u8
Hallywood,http://120.84.96.73:808/hls/24/index.m3u8
Hallywood,http://120.84.96.87:808/hls/24/index.m3u8
Hallywood,http://120.84.96.89:808/hls/24/index.m3u8
Hallywood,http://120.84.96.96:808/hls/24/index.m3u8
Hallywood,http://120.84.96.108:808/hls/24/index.m3u8
Hallywood,http://120.84.96.113:808/hls/24/index.m3u8
Hallywood,http://120.84.96.120:808/hls/24/index.m3u8
Hallywood,http://120.84.96.133:808/hls/24/index.m3u8
东森电影,http://120.84.96.28:808/hls/32/index.m3u8
东森电影,http://120.84.96.23:808/hls/32/index.m3u8
东森电影,http://120.84.96.72:808/hls/32/index.m3u8
东森电影,http://120.84.96.73:808/hls/32/index.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森电影,http://120.84.96.89:808/hls/32/index.m3u8
东森电影,http://120.84.96.96:808/hls/32/index.m3u8
东森电影,http://120.84.96.108:808/hls/32/index.m3u8
东森电影,http://120.84.96.113:808/hls/32/index.m3u8
东森电影,http://120.84.96.120:808/hls/32/index.m3u8
东森电影,http://120.84.96.133:808/hls/32/index.m3u8
东森洋片,http://120.84.96.28:808/hls/33/index.m3u8
东森洋片,http://120.84.96.23:808/hls/33/index.m3u8
东森洋片,http://120.84.96.72:808/hls/33/index.m3u8
东森洋片,http://120.84.96.73:808/hls/33/index.m3u8
东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
东森洋片,http://120.84.96.89:808/hls/33/index.m3u8
东森洋片,http://120.84.96.96:808/hls/33/index.m3u8
东森洋片,http://120.84.96.108:808/hls/33/index.m3u8
东森洋片,http://120.84.96.113:808/hls/33/index.m3u8
东森洋片,http://120.84.96.120:808/hls/33/index.m3u8
东森洋片,http://120.84.96.133:808/hls/33/index.m3u8
民视,http://120.84.96.28:808/hls/34/index.m3u8
民视,http://120.84.96.23:808/hls/34/index.m3u8
民视,http://120.84.96.72:808/hls/34/index.m3u8
民视,http://120.84.96.73:808/hls/34/index.m3u8
民视,http://120.84.96.87:808/hls/34/index.m3u8
民视,http://120.84.96.89:808/hls/34/index.m3u8
民视,http://120.84.96.96:808/hls/34/index.m3u8
民视,http://120.84.96.108:808/hls/34/index.m3u8
民视,http://120.84.96.113:808/hls/34/index.m3u8
民视,http://120.84.96.120:808/hls/34/index.m3u8
民视,http://120.84.96.133:808/hls/34/index.m3u8
龙祥电影,http://120.84.96.28:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.23:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.72:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.73:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.87:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.89:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.96:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.108:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.113:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.120:808/hls/35/index.m3u8
龙祥电影,http://120.84.96.133:808/hls/35/index.m3u8
美国中文台,https://jpts.sinovision.net/livestream.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡亚太台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
原住民族,http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
民视,http://23.237.10.66:16334
中天综合,http://23.237.10.66:16372
民视新闻,http://123.51.230.108:18663/.m3u8
人间卫视,http://www.336699.live:1935/blocksix/4gtv-live008.stream/chunklist.m3u8
roollor,http://www.336699.live:1935/blocksix/4gtv-live012.stream/chunklist.m3u8
动画,http://www.336699.live:1935/blocksix/4gtv-live022.stream/chunklist.m3u8
影迷纪实台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
经典电影台,http://www.336699.live:1935/blocksix/4gtv-live021.stream/chunklist.m3u8
动漫,http://www.336699.live:1935/blocksix/4gtv-live024.stream/chunklist.m3u8
Lifetime,http://www.336699.live:1935/blocksix/4gtv-live029.stream/chunklist.m3u8
ABC互动英语,http://www.336699.live:1935/blocksix/4gtv-live030.stream/chunklist.m3u8
全球财经,http://www.336699.live:1935/blocksix/4gtv-live060.stream/chunklist.m3u8
中天,http://www.336699.live:1935/blocksix/4gtv-live076.stream/chunklist.m3u8
GlobalTrekker,http://www.336699.live:1935/blocksix/4gtv-live112.stream/chunklist.m3u8
Pet clubTV,http://www.336699.live:1935/blocksix/4gtv-live110.stream/chunklist.m3u8
Style,http://www.336699.live:1935/blocksix/4gtv-live122.stream/chunklist.m3u8
LUXETV,http://www.336699.live:1935/blocksix/4gtv-live121.stream/chunklist.m3u8
ELTA生活旅游,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8
中天美食旅游,http://www.336699.live:1935/blocksix/4gtv-live123.stream/chunklist.m3u8
CNBC,http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8
MCE,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8

▣GOOD▣_666,#genre#

GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GOODTV空中圣经学院,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch27-2.m3u8
GOODTV刘三讲古HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch24-2.m3u8
GOODTV天堂敬拜HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch30-2.m3u8
GOODTV天堂敬拜HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch28-2.m3u8
GOODTV听我唱HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch31-2.m3u8
GOODTV维他命HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch12-2.m3u8
GOODTV耶穌HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch17-2.m3u8
GOODTV迎接复兴HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch7-2.m3u8
GOODTV展翅上腾HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch18-2.m3u8
GOODTV真情部落格HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GOODTV真情部落格HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch14-2.m3u8

▣日本频道▣_666,#genre#

KBS世界,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
日本声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
Korea 12,http://livestream.nsmall.com:1935/IPHONE/test.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本购物2,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
日本购物3,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
NHK World Japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHKWorld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHKWorld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
群马テレビ,https://movie.mcas.jp/switcher/smil:mcas8.smil/chunklist_b1800000.m3u8
ウェザーニュース,https://movie.mcas.jp/mcas/wn1_2/master.m3u8
Tokyo MX 1,https://movie.mcas.jp/mcas/mx1_2/chunklist.m3u8
Tokyo MX 2,https://movie.mcas.jp/mcas/mx2_2/chunklist.m3u8
MX Live,https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
WeatherNews,https://movie.mcas.jp/mcas/smil:wn1.smil/chunklist_b1800000.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本购物2,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
日本购物3,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
日本购物4,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8

▣韩国频道▣_666,#genre#

韩国中文,https://sjva.soa1.duckdns.org/klive/api/url.m3u8?m=url&s=wavve&i=C8401&q=default
SBS 펜트하우스 시즌1,https://d2yx6lvhcftzo5.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-3dcxhnnfoe8vt-prod/hls-harvester2-1293-prod/us-east-1/cc-3dcxhnnfoe8vt/master.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
